Title_URL,Image,Judul,Penulis,ISBN,Penerbit,Terbitan,Kategori,Deskripsi
https://www.bukukita.com/Buku-Novel/Komedi/96842-Shitlicious-:-Saat-Keapesan-Menjadi-Santapan-Istimewa.html,https://www.bukukita.com/babacms/displaybuku/46842.jpg,Shitlicious : Saat Keapesan Menjadi Santapan Istimewa (Cover Baru),"
											Alit Susanto										",9786028260664,Gradien Mediatama ,Oktober - 2011,Komedi,"
							DESCRIPTION
							Salah satu tip agar PeDeKaTe bisa berjalan mulussss, tonton aja   pilem-pilem India ntuh. Nah, terus gimana caranya biar si target mau   ngejar kita? Pake cara gw aja! Gini nih, masukin telunjuk elo di lobang   idung elo. Dengan penuh penghayatan mendalam, carilah upil paling   berkualitas yang bisa elo tambang dari sono. Begitu elo udah bisa   ngeraih upil dengan dosis minimum 2,5 gram, tempelin deh tuh upil di   pipi target elo, terus segera bergegas pergi deh! Gw yakin, gak butuh   waktu tiga detik, dia bakal ngejar elo. Tragedi Rahul dan Anjeli di   pilem ""Kuch Kuch Hota Hai"" terulang deh! ;)    Maka, ketika teori jauuuuhhh dari kenyataan...""    Yank... gw hari ini gak bisa nganter pulang, ada tugas kelompok.""   Dengan pandangan bak Lucifer mau makan cilok, cewek gw pun bilang, ""KITA   PUTUS! TITIK!""    ""Hunny... aku pengen kamu jadian ama supir angkot Pasar   Beringharjo... biar kita bisa dianter ke mana-mana gratis... gimana?""   Jawab doi: ????    Lanjutannya baca sendiri deh.. Pokoknya intinya tuh, gw emang satu   dari sekian ribu orang abnormal di dunia yang ditakdirin buat idup   bersama kesialan-kesialan yang bertubi-tubi. Ya... emang gw sadar, gw   apes karena gw ceroboh. Tapi, gw juga nyadar, kalo gw gak apes, gw gak   idup! Wanna join to the club?Hmmmm... dalam idup tuh, ada banyak banget unsur yang bikin Idup Jadi berwarna. Ada seneng, sedih, ke tawa nangis. kecewa, horny, mupeng (loh??). Bentar, bentar... dalam konteks In ih, gw tuh mau ngomongln soal satu hal yang mewarnai kehidupan manusia, yaitu APES. Kalian udah pernah nonton pllem box office yang judulnya Planet of the Apes Blom? Pilem yang menceritakan sebuah planet yang dihuni ama satu spesies primata cerdas berbentuk kayak manusia tapi berbulu banyak, atau bahasa katroknya tuh monyet. Nah, gw tuh gak bakal bahas tuh pllem atau cerita gimana cara monyet bereproduksi. Gw mau nyeritain soal apes (sial) yang pernah gw alamin. Trus, kenapa tadi gw nyinggung soal pllem Planet of the Apes? gapapa kok. gw cuma pen gen nambahin tulisan gak penting buat mempertebal jumlah halaman buku gw ajah! MUAHAHAHAHAHA!!
							
						"
https://www.bukukita.com/Buku-Novel/Fantasi/95108-The-Mortal-Instruments-4-:-City-of-Fallen-Angels.html,https://www.bukukita.com/babacms/displaybuku/45108.jpg,The Mortal Instruments #4 : City of Fallen Angels,"
											Cassandra Clare										",9786029159608,Ufuk Press ,September - 2011,Fantasi,"
							DESCRIPTION
							Perang Mortal berakhir, dan Fray Clary kembali ke rumahnya di New   York, dengan semangat tentang semua kemungkinan masa depannya. Dia   dilatih untuk menjadi Shadowhunter dan untuk menggunakan kekuatan unik.   Ibunya akan menikah dengan cinta hidupnya. Downworlders dan   Shadowhunters pada akhirnya berdamai. Dan -yang paling penting dari   semuanya- akhirnya ia bisa menelepon Jace pacarnya.    Tapi tidak berlangsung lama.    Seseorang membunuh Shadowhunters, memprovokasi ketegangan antara   Downworlders dan Shadowhunters yang dapat menyebabkan perang berdarah   kedua. Clary teman terbaik, Simon, tidak bisa menolongnya. Ibunya baru   tahu bahwa dia vampir dan sekarang dia tunawisma. Ke mana pun ia   berbalik, seseorang ingin dia di sisi mereka-bersama dengan kekuatan   kutukan yang menghancurkan hidupnya. Dan mereka bersedia melakukan apa   saja untuk mendapatkan apa yang mereka inginkan.     Ketika Jace mulai menarik dirinya tanpa menjelaskan mengapa, Clary   dipaksa untuk menggali ke pusat misteri yang dapat menjadi mimpi   terburuknya, dan dia sendiri telah menetapkan jalan mengerikan yang   dapat menyebabkan kehilangan semua yang dia cintai. Bahkan Jace.    
							
						"
https://www.bukukita.com/Komputer-dan-Internet/Internet/96135-Sukses-Jualan-di-Tokobagus.com.html,https://www.bukukita.com/babacms/displaybuku/46135.jpg,Sukses Jualan di Tokobagus.com,"
											Jubilee Enterprise										",9786020010724,Elex Media Komputindo ,September - 2011,Internet,"
							DESCRIPTION
							Tokobagus.com merupakan situs toko online paling populer di Indonesia.Tingginya trafik yang datang ke Tokobagus.com jelas meningkatkan peluang penjualan.Tidak heran jika banyak penjual dan pembeli berkumpul di situs ini. Kini saatnya bagi Anda untuk mencoba berjualan di Tokobagus.com.Anda bisa berjualan apa saja: yang Anda miliki sendiri maupun bertindak sebagai perantara.Mulai dari lukisan, mobil, motor, buku, digital content, hardware, gantungan kunci, sampai mug.Sukses Jualan di Tokobags.com membahas segala hal yang Anda butuhkan untuk mulai berjualan di Tokobagus.com.Mulai dari pembuatan akun hingga cara mempromosikan barang via Facebook dan Twitter.Dua bab terakhir diberikan untuk membantu Anda menciptakan display produk digital yang akan sangat dibutuhkan untuk memicu penjualan.Jual, jual, jual dan raih untung sebesar-besarnya! 
							
						"
https://www.bukukita.com/Agama/Al-Quran/92313-AL-QAF-AL-QURAN-DAN-TERJEMAHNYA.html,https://www.bukukita.com/babacms/displaybuku/42313.jpg,AL QAF - AL QUR'AN DAN TERJEMAHNYA (COVER KULIT),"
											Tim Redaksi										",-,Fokus Media ,Mei - 2011,Al-Quran,"
							DESCRIPTION
							Dimensi : 13 x 19 cmIsi : 668 HalamanKetebalan : 2,7cmJenis : Cover KulitWarna : Coklat, Biru Tua, HitamLengkap dengan: Terjemah Bahasa Indonesia Indeks Al-Qur'an Ilmu Tajwid Makharijul Huruf Ayat Sajdah Doa-doa dalam Al-Qur'an Doa Al Ma'Surat Asmaul Husna 3 Pita Pembatas yang Dilengkapi Dengan Doa Selesai Membaca Al-Qur'an, dan Doa Sujud Tilawah 
							
						"
https://www.bukukita.com/Buku-Novel/Anak-Anak/93901-Serdadu-Kumbang.html,https://www.bukukita.com/babacms/displaybuku/43901.jpg,Serdadu Kumbang,"
											Rain Chudori-Soerjoatmodjo										",9786022080176,Gradien Mediatama ,Juni - 2011,Anak-Anak,"
							DESCRIPTION
							Dwibahasa (Indonesia dan Inggris), 8 halaman fullcolor Amek adalah salah seorang murid SDN 08 yang tidak lulus ujian tahun sebelumnya. Sebenarnya Amek adalah anak yang baik, namun sifatnya yang tertutup, keras hati, dan cenderung jahil, membuatnya sering dihukum oleh guru-gurunya. Sebaliknya Minun, kakaknya, duduk di bangku SMP dan selalu juara kelas. Ia sering menjuarai lomba matematika sekabupaten. Sederet piala dan sertifikat berjajar di ruang tamu mereka. Minun menjadi anak kebanggaan keluarga, sekolah, dan masyarakat.Minun dan Amek tinggal bersama ibunya, Siti, di desa Mantar. Sebuah desa yang terletak di puncak bukit. Suami Siti, Zakaria, sudah tiga tahun bekerja di Malaysia tapi tak pernah pulang, apalagi mengirimkan uang. Di luar desa indah yang tertata rapi itu, ada sebuah pohon yang tidak begitu tinggi namun letaknya persis di bibir tebing, menghadap ke laut lepas. Orang-orang kampung menyebutnya pohon cita-cita. Pohon itu memang unik. Hampir di setiap dahannya terikat tali yang menjulur ke bawah. Secarik kertas bertuliskan nama seseorang berikut cita-citanya, dan dimasukkan ke dalam botol berwarna-warni, hingga pohon cita-cita itu terlihat begitu indah.Minun sangat menyayangi Amek, bukan saja karena adiknya itu tidak lulus ujian, tapi lebih dari itu. Amek memiliki kekurangan sejak lahir, bibirnya sumbing dan sering menjadi bahan lelucon teman-temannya. Namun di balik kekurangannya itu, Tuhan memberikan banyak kelebihan, salah satunya ia mahir berkuda. Sering kali, apabila seseorang bertanya apa cita-cita Amek, ia tidak pernah menjawabnyasekalipun itu gurunya. Amek takut kalau orang-orang akan menertawakannya. Ia sadar, kekurangan yang ia miliki telah menjauhkannya dari cita-citanya.Amek, Acan, Umbe, Minun, dan anak-anak sekolah Mantar sangat dekat dengan Bu Guru Imbok. Dia adalah guru favorit, dia yang paling mengerti keinginan murid-muridnya. Apakah Bu Guru Imbok bisa membuat muridnya lulus semua? Apakah Amek mau menjawab apa cita-citanya? 
							
						"
https://www.bukukita.com/Non-Fiksi-Lainnya/Non-Fiksi-Umum/93718-Super-Junior-Power!-From-Rising-To-Shining.html,https://www.bukukita.com/babacms/displaybuku/43718.jpg,Super Junior Power! From Rising To Shining,"
											Fajar Andi										",978,Kaifa ,Juni - 2011,Non-Fiksi Umum,"
							DESCRIPTION
							  Pernah dengar nama Super Junior?Buat kalian yang belum pernah dengar atau baru mendengar namanya saja, perlu sekali untuk membeli buku ini.Kenapa?Karena di sini kalian akan mengenal satu-per satu personil Super Junior, mulai dari kisah masa lalu sampai  fakta-fakta lucu soal mereka. Kalian juga akan menemukan kata-kata jargon mereka yang bisa bikin geleng-geleng kepala. Jadi buat kalian yang baru bergabung jadi ELF (fans SUJU sejati) silahkan mulai belajar dengan buku ini.Atau buat yang sudah menjadi ELF berabad-abad silahkan tambah koleksi buku Super Junior kalian.' Cause it's all bout Super Junior!!  
							
						"
https://www.bukukita.com/Buku-Novel/Petualangan/92795-Sebelas-Patriot.html,https://www.bukukita.com/babacms/displaybuku/42795.jpg,Sebelas Patriot,"
											Andrea Hirata										",9786028811521,Bentang Pustaka ,Mei - 2011,Petualangan,"
							DESCRIPTION
							Andrea Hirata, novelis Indonesia paling fenomenal menghadirkan Sebelas Patriot, sebuah kisah  yang menggetarkan dan sangat inspiratif tentang cinta seorang anak, pengorbanan seorang ayah, makna menjadi orang Indonesia, dan kegigihan menggapai mimpi-mimpi. Sebagai novelis Andrea Hirata membuat debut internasionalnya dengan menulis Dry Season yang menjadi karya fiksi terbaik dan termasuk 7 karya terpilih diantara ribuan karya dari seluruh dunia untuk diterbitkan majalah Washington Square Review, New York University, edisi winter/spring 2011.   Untuk mendapatkan seluruh impresi, novel ini dilengkapi dengan sebuah CD berisi tiga lagu  karya Andrea Hirata yang berjudul PSSI Aku Datang, Sebelas Patriot, dan Sorak Indonesia. Lagu-lagu itu adalah lagu rakyat yang didesain untuk dinyanyikan bersama-sama, lagu tentang semangat, demi meletupkan gelora cinta pada Indonesia, demi mendukung PSSI saat bertarung. Andrea Hirata mengajak seluruh rakyat Indonesia pecinta PSSI untuk menyebut diri mereka sebagai Patriot PSSI. 
							
						"
https://www.bukukita.com/Biografi-dan-Memoar/Memoar/90120-Walisongo-:-Kisah-Kisah-Yang-Nyaris-Tak-Terungkap.html,https://www.bukukita.com/babacms/displaybuku/40120.jpg,Walisongo : Kisah-Kisah Yang Nyaris Tak Terungkap,"
											Ranu Muda										",9791032041,BukuKatta ,2006,Memoar,"
							DESCRIPTION
							Siapa yang menyangka bila lagu Tombo Ali yang populer di lndonesia merupakan ciptaan dari SUnan Bonanag? Siapa juga yang menyangka bila beliau masih perjaka saat meninggal di tahun 1525? Lalu siapa yang menyangka bila Sunan Kudus lebih suka berdakwah daripada menjadi pejabat negara yang bergelimang harta? Atau siapa yang menyangka bila peninggalan di Kraton Yogyakarta dan Gamelan Kyai Guntur Madu, yang disimpan Kraton Kesunanan Surakarta, masih kerap digunakan di acara sekaten?Buku kecil ini merangkum kisah hidup para Walisongo, dan hal-hal yang nyaris tak terungkap selama ini di kehidupan mereka, atau minimal, jarang terekspos di buku-buku lainnya.Sebuah karya penuh makna yang ditulis dengan begitu indah...
							
						"
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/93023-Muhammad-Para-Pengeja-Hujan.html,https://www.bukukita.com/babacms/displaybuku/43023.jpg,Muhammad - Para Pengeja Hujan (2),"
											Tasaro GK,										",9786028811385,Bentang Pustaka ,Juni - 2011,Biografi,"
							DESCRIPTION
							SEBUAH NOVEL BIOGRAFI""Paman, tolong aku! Tolong aku, Paman!""Suara Xerxes selalu mengiang di telinga Kashva setiap terbangun dari tidurnya. Anak dari perempuan pujaan yang dititipkan kepadanya ketika terjadi penyerangan oleh pasukan Raja Khosrou itu, kini terpisah darinya.Minggu demi minggu dilalui Kashva di Tibet dengan mendaki 13 gunung suci bersama Biksu Tashidelek. Ia pun tenggelam dalam lautan peziarah di tempat berkumpulnya segala doa itu, demi satu tujuan. Menemukan kembali Xerxes!Peristiwa hilangnya Xerxes membuat pikiran Kashva hanya tertuju untuk menemukan cara agar mereka dapat bertemu kembali. Kashva bahkan hampir lupa dengan tujuan utama dari pelariannya kali ini. Sebuah perjalanan panjang untuk mencari Astvat-ereta, Sang Al-Amin, guna menyucikan ajaran Zardusht, sebelum akhirnya Tashidelek memberinya sutra-sutra Buddha.Kehilangan yang hampir membuat rasa putus asa juga dirasakan oleh 'Umar bin Khaththab. Ia harus menggantikan Abu Bakar yang telah meninggal untuk berangkat ke medan jihad di Irak dan Syam. Rasa ragu dan takut sempat menghampirinya. 'Umar merasa tidak mampu menjadi pemimpin bagi banyak umat, sebab Nabi Muhammad dan Abu Bakar tidak bisa dijumpainya lagi untuk meminta bimbingan.Perjalanan pencarian Kashva dan perjuangan para mujahid pada zaman pascakenabian akan membawa kita kembali ke Jazirah Arab ribuan tahun lalu untuk merasakan hidup bersama Muhammad, Sang Manusia Pilihan. Akankah suasana khusyuk di Tibet yang membuat Kashva belajar banyak makna kehidupan dapat memberikan jawaban mengenai Al-Amin yang sedang dicarinya?TENTANG PENULISTasaro GK adalah anggota Kelompok Tani Mekar Jaya, Desa Cinanjung, Sumedang. Berkebun pada sebagian waktunya dan menulis pada sebagian waktunya yang lain. Lahir di Gunung Kidul, Tasaro kini berdiam di lereng Gunung Geulis, Sumedang. Novel Muhammad Saw.: Para Pengeja Hujan adalah bagian dari serangkaian pencarian spiritual yang masih dia lakukan. Saat ini, Tasaro hidup bersama istri dan anak laki-lakinya dalam keseharian menulis dan bercocok tanam. Sesekali berkumpul di saung bambu sambil melihat cabai yang mulai memerah dan lanskap Kota Bandung di kejauhan.
							
						"
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/92476-BEPE20:-Ketika-Jemariku-Menari.html,https://www.bukukita.com/babacms/displaybuku/42476.jpg,BEPE20: Ketika Jemariku Menari,"
											Bambang Pamungkas										",9786029663846,Gramedia Pustaka Utama ,Mei - 2011,Biografi,"
							DESCRIPTION
							""Suatu pagi, setelah latihan rutin bersama timnas menjelang Piala AFF   bergulir, pelatih kepala tim nasional Indonesia, Alfred Riedl, tiba-tiba   memanggil saya. Di tengah lapangan, dibawah terik matahari dan dalam   keadaan bercucuran keringat, kami terlibat dalam sebuah pembicaraan. Ya,   sebuah pembicaraan yang boleh dikatakan cukup serius atau bahkan   teramat serius.""    Awal kisah perjanjian Bambang Pamungkas dengan Alfred Riedl   menjelang Piala AFF 2010 itu merupakan salah satu rahasia dibalik   karier, kesuksesan, dan kehidupan Bepe yang banyak tertuang dibuku ini.   Anda patut membacanya..    IVAN KOLEV : ""Salah satu striker langka di Indonesia. Komitmen serta   profesionalisme merupakan keunggulan yang jarang dimiliki pemain di   Indonesia""    PONARYO ASTAMAN:""Sosok sahabat dan pemain yang berkualitas. Selalu   bekerja keras tidak hanya saat pertandingan,tetapi juga ketika latihan.   Patut menjadi panutan bagi pemain muda di Indonesia""    ANDY/rif : ""The Real Indonesian Superstriker""    DEASY NOVIANTY : ""There's no reason not to adore this Indonesian fottball player""    DONNA AGNESIA : ""Bepe pemain yang luar biasa, bukan hanya mempunyai   skill, tetapi juga bermental baja. He's trully the living legend od   Indonesian football""  LEBIH DEKAT DENGAN BAMBANG PAMUNGKAS. . . . ketika jemariku menari  (www.bambangpamungkas20.com)    
							
						"
https://www.bukukita.com/Non-Fiksi-Lainnya/Kisah-Nyata/92203-The-Naked-Traveler-3.html,https://www.bukukita.com/babacms/displaybuku/42203.jpg,The Naked Traveler 3,"
											Trinity										",9786028864381,B-First ,Mei - 2011,Kisah Nyata,"DESCRIPTION





Trinity seakan ""virus"" yang membuat kita berani keluar dari zona nyaman demi melihat dunia. Wanita ini bisa membuat kita jadi semangat menabung, mengambil cuti, lalu mewujudkannya dengan bepergian ke berbagai tempat impian. Setelah dua seri buku laris The Naked Traveler, di buku sekuel ketiga ini dia tidak berhenti menularkan virus yang akan membuat kita sirik setengah mati.






Dengan gaya bahasa yang ringan, dia menceritakan pengalamannya keliling dunia. Dari mulai deg-degan memasuki perbatasan Palestina, ajaibnya berenang di Laut Mati, lucunya berkomunikasi di China, mahalnya Timor Leste, serunya ke rumah artis Bollywood, mandi bersama orang Jepang, ngecengin cowok Korea, menyelam di Wakatobi, sampai kejadian-kejadian menggelikan akibat badannya yang lumayan gede. Sedih, senang, mengagumkan, mengherankan, dan segala rasa mewarnai tiap kisah perjalanan yang tertuang di buku ini.




Tentang Penulis







Trinity is living her dream job! Saking doyannya traveling tapi cutinya terbatas, ia berhenti jadi ""corporate slave"" dan memutuskan jadi full-time traveler and freelance writer. Punya hobi yang jadi sumber nafkah lah yang disebutnya sebagai ""memiliki pekerjaan impian"".




Pengalamannya menjelajah dunia selama lebih dari dua dekade dan kepiawaiannya menulis sudah tidak diragukan lagi. Sampai saat ini ia sudah mengunjungi hampir semua provinsi di Indonesia dan 44 negara. Tulisan perjalanannya yang informatif dan menghibur telah menginspirasi banyak orang untuk traveling. Ia dianugerahi Indonesia Travel & Tourism Awards 2010 sebagai Indonesia Leading Travel Writer dan Majalah JalanJalan menyebutnya sebagai Manusia Inspirasional yang Memberi Kontribusi bagi Dunia Pariwisata 2010.




Berawal dari travel blog beralamat naked-traveler.com, ia telah menerbitkan 3 buku best-seller berjudul ""The Naked Traveler"", ""The Naked Traveler 2″, dan graphic travelogue berjudul ""Duo Hippo Dinamis: Tersesat di Byzantium"". Saat ini ia menjabat sebagai Editor in Chief majalah travel bernama ""Venture"", pengisi program traveling di Radio Indika FM, kolumnis di Yahoo! Travel, kontributor di berbagai majalah nasional, dan kadang jadi pembicara. Namun Sarjana Komunikasi dari Universitas Diponegoro dan Master in Management dari Asian Institute of Management di Filipina ini sehari-harinya lagi doyan berkicau di Twitter @TrinityTraveler."
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/82438-Growing-Up-Bin-Laden.html,https://www.bukukita.com/babacms/displaybuku/32438.jpg,Growing Up Bin Laden,"
											Najwa bin Laden, Omar bin Laden, dan Jean Sasson										",978,Literati-books ,Juli - 2010,Biografi,"
							DESCRIPTION
							  Istri dan anak Osama membawa kita menyelami kehidupan keluarga bin Laden yang penuh rahasia...- Najwa bin Laden, Omar bin Laden, dan Jean Sasson***Setelah tragedi 11 September 2001, Osama adalah sosok paling dicari. Apa pun yang bersinggungan dengan dirinya akan menjadi santapan media dan menjadi informasi yang ditunggu-tunggu oleh jutaan manusia. Cukup beralasan jika pers melakukan pelbagai cara demi mendapatkan berita tentang Osama dan orang-orang di sekitarnya.Buku ini bertutur tentang kehidupan Osama bin Laden dan keluarganya, yang ditulis berdasarkan kesaksian Najwa Ghanem (istri pertama Osama) dan Omar (putra keempat dari istri pertama Osama). Tentu saja banyak sekali informasi baru yang bisa kita dapatkan dari buku ini seputar kehidupan Osama dan keluarganya. Dengan piawai, Jean Sasson merangkai kesaksian tersebut dalam sebuah narasi yang memikat dan jujur sehingga pembaca seolah diajak menyusuri lorong-lorong gelap kehidupan Osama yang selama ini simpang siur karena bersumber dari orang-orang yang tidak terlalu dekat dengan Osama.Sisi penting kehidupan Osama yang selama ini tertutup rapat, dengan rahasia-rahasia yang mencengangkan. Jean Sasson dengan cekatan membantu Najwa dan Omar untuk menyampaikan informasi yang belum pernah terungkap tentang cikal bakal ekstremisme Osama.DALTON FURYNew York Times bestselling author of Kill bin Laden  
							
						"
https://www.bukukita.com/Hobi-dan-Usaha/Perkebunan-Pertanian-Perikanan/91931-Seratus-Tumbuhan-Dilindungi-di-Gede-Pangrango.html,https://www.bukukita.com/babacms/displaybuku/41931.jpg,Seratus Tumbuhan Dilindungi di Gede Pangrango (Disc 50%),"
											Tim Redaksi										",9786029881509,Bukukita.com ,April - 2011,Perkebunan-Pertanian-Perikanan,"
							DESCRIPTION
							CECENET Apabila Anda sering pegel linu atau sakit pinggang, buah mungil ini mungkin cocok menemani. Pegel linu bisa diatasi dengan mengkonsumsi buah Cecenet (Physallis peruviana). Dengan rasa manis asam segar, anda mungkin tidak mengira cecenet juga berkhasiat sebagai obat. Ekstrak cecenet yang mengandung anti oksidan tingkat tinggi dapat mengobati kanker paru-paru, malaria, hepatitis dan diabtes.***""Hutan adalah keajaiban tanpa henti. Ribuan jenis tumbuhan, ratusan macam satwa. Dan cuaca yang sangat cepat berubah. Siap hadirkan hal-hal tak terduga. Memasuki rimba dedaunan, batang-batang yang purba terasa betul keakberdayaan kita. Menyusuri hutan alam, seperti di Taman Nasional Gunung Gede Pangrango, laksana mengikuti ketak-tahuan dan pasrah yang nyaris total. Kita bergerak, tanpa tahu pasti apa yang akan ditemui di depan. Tosca Santoso -managing Direktor Green Radio""Tujuan buku ini adalah sebagai panduan yang informatif serta bermanfaat bagi masyarakat, pelajar, peneliti ataupun kalangan yang berkunjung (ke TNGGP) dan tertarik terhadap keanekaragaman hayati khususnya tumbuhan. Agus Wahyudi - Kelapa Balai Besar TNGP
							
						"
https://www.bukukita.com/Agama/Islam/91843-BERSAMA-SYEKH-DI-DISKOTIK-:-Kisah-Kisah-Kehidupan-dan-Kematian-Yang-Menggetarkan-Jiwa.html,https://www.bukukita.com/babacms/displaybuku/41843.jpg,BERSAMA SYEKH DI DISKOTIK : Kisah-Kisah Kehidupan dan Kematian Yang Menggetarkan Jiwa,"
											Abdul Hakim El Hamidy										",978,Pustaka Al-Fadhilah ,Desember - 2010,Islam,"
							DESCRIPTION
							    ""Keesokan harinya, ketika orang-orang berdesakan memenuhi  diskotik, saat panggung hiburan diisi banyak kemungkaran, dan setan-setan  mengungkung manusia dan bertepuk tangan, tiba-tiba tirai tertutup. Tirai lalu  dibuka kembali. Tampaklah seorang tua bersorban putih, memegang gamis dan  dengan tenang duduk di atas kursi. Para pengunjung pun terkejut. Sebagian dari  mereka mengira itu adalah satu adagen lawak. Orang tua itu tidak lain adalah  syekh Mukhlis.""    Bagaimanakah kelanjutan kisahnya? Apa yang akan dilakukan  oleh Syekh Mukhlis, dan apa yang akan terjadi padanya? Benarkah ini merupakan fenomena  kekinian yang dianggap nyeleneh, atau justru menjadi keteladanan bagi para  ulama dan tokoh islam lainnya?    Buku ini memotret kisah perjalanan kehidupan dan kematian  manusia. Kisah tentang syekh Mukhlis adalah bagian dari kehidupan tersebut.  Selain kisah bersama syekh di diskotik, pembaca akan menemukan kisah-kisah  kehidupan dan kematian yang menarik, yang dapat menggetarkan hati dan menambah  keimanan, lalu menyadarkan diri kita bahwa sesungguhnya ajal pasti akan  menjemput, dan untuk itu kita akan mempersiapkan diri untuk kehidupan yang  kekal nan abadi. 
							
						"
https://www.bukukita.com/Inspirasi-dan-Spiritual/Kiat-Sukses/89237-KIAT-SUKSES-UNAS-2011-KELAS-XII-SMA-MA-IPA.html,https://www.bukukita.com/babacms/displaybuku/39237.jpg,KIAT SUKSES UNAS 2011 KELAS XII SMA/MA IPA,"
											Primagama										",978,Andi Publisher ,2011,Kiat Sukses,"
							DESCRIPTION
							
							
						"
https://www.bukukita.com/Inspirasi-dan-Spiritual/Kiat-Sukses/91134-PASTI-SUKSES-UJIAN-NASIONAL-SMP-MTS.html,https://www.bukukita.com/babacms/displaybuku/41134.jpg,PASTI SUKSES UJIAN NASIONAL SMP/MTS,"
											Tim Pena Eksakta										",978,Andi Publisher ,Maret - 2011,Kiat Sukses,"
							DESCRIPTION
							Buku ini adalah buku persipan ujaina akhir sekolah dan ujian nasional untuk siswa SMP/MTs. Materi terdiri dari soal dan pembahasannya dan dilengkapi prediksi ujian. Materi disusun dan dikelompokkan berdasarkan kompetedi materi analisis soal yang sering keluar dalam ujian sehingga memudahkan siswa dalam pemahamannya.
							
						"
https://www.bukukita.com/Non-Fiksi-Lainnya/Non-Fiksi-Umum/88320-Pemantapan-Ujian-Nasional-Matematika-SMA-MA-Program-IPA.html,https://www.bukukita.com/babacms/displaybuku/38320.jpg,Pemantapan Ujian Nasional Matematika SMA/MA Program IPA,"
											Tim Supermath										",978,Literatur Media Sukses ,Januari - 2011,Non-Fiksi Umum,"
							DESCRIPTION
							
							
						"
https://www.bukukita.com/Biografi-dan-Memoar/Memoar/90887-Melukis-Pelangi-:-Catatan-Hati-Oki-Setiana-Dewi.html,https://www.bukukita.com/babacms/displaybuku/40887.jpg,Melukis Pelangi : Catatan Hati Oki Setiana Dewi,"
											Oki Setiana Dewi										",978,Mizania ,Maret - 2011,Memoar,"
							DESCRIPTION
							""Kamu ini belum terkenal saja sudah sombong sekali. Begitu banyak orang menginginkan peran itu, kamu malah menolaknya! Kamu lupa dengan perjuangan kamu selama ini? Dengan jilbab kamu tidak akan pernah bisa jadi apa-apa!""Hidup penuh lika-liku: sedih, bahagia, tawa, duka, canda, dan ceria. Semampu apa seseorang mengelola emosi-emosi jiwa ini, setinggi itu pula sikap mental yang akan dimiliki. Dan itulah yang kini menjelma pada diri Oki Setiana Dewi, aktris Muslimah yang namanya melejit melalui perannya dalam film Ketika Cinta Bertasbih.Di buku ini Oki dengan sangat tulus berbagi tentang kisah hidupnya: tentang masa kecilnya di Batam, kegigihannya menjalani kehidupan Jakarta, impian-impiannya yang tertulis rapi di diary, hingga nazarnya untuk berjilbab demi kesembuhan ibunda tercinta. Semua itu diungkap dengan sangat jujur dan terbuka. Sungguh kisah yang memesona dan begitu mendebarkan.
							
						"
https://www.bukukita.com/Perhotelan-dan-Pariwisata/Pariwisata/90744-25-Lokasi-Wisata-Dunia-Paling-Menyeramkan.html,https://www.bukukita.com/babacms/displaybuku/40744.jpg,25 Lokasi Wisata Dunia Paling Menyeramkan,"
											Tim Redaksi										",9786029857825,Cerdas Sehat ,Maret - 2011,Pariwisata,"
							DESCRIPTION
							Manfaat yang diperoleh seseorang dalam melakukan wisata alam yang menyeramkan ialah penyegaran tubuh, relaksasi, sensasi petualangan, menambah ilmu pengetahuan dan yang tertingi adalah terpuaskannya kebutuhan intelektual dan budaya. Perjalanan wisata ke lokasi yang menyeramkan sekaligus me-refresh otak dan melatih adrenalin, kelenjar dalam tunuh yang merangsang keberanian sekaligus keseimbangan. Buku ini memberi cerita dan mengerikan yang memuaskan dahaga Anda dakam berwisata dan bepetualangan.Lokasi pembantaian massalTempat popular untuk bunuh diriRumah Kutukan suku IndianBekas penjara paling mengerikanTerowongan KA dengan jeritan gadis muda yang sekaratKapal perang berjanti di kedalaman lautKampus dengan hantu tim basketMuseum dengan potongan asli organ tubuh manusiawisata petualang di hutan bunuh diri yang penuh hantuSekolah magic abbeyPasar para tukang sihir
							
						"
